"","created","user_id","method","currency","amount"
"840","2020-12-12 02:19:51.061+00",3310,"bt","mxn",1
"841","2020-12-12 02:19:50.301+00",3310,"bt","mxn",1
"842","2020-12-12 02:19:49.688+00",3310,"bt","mxn",1
"843","2020-12-11 23:14:52.213+00",3310,"bt","mxn",200
"844","2020-12-11 23:14:51.782+00",3310,"bt","mxn",200
"845","2020-12-11 23:14:51.117+00",3310,"bt","mxn",200
"846","2020-12-11 23:14:50.376+00",3310,"bt","mxn",200
"847","2020-12-11 23:14:34.681+00",3310,"bt","mxn",1
"848","2020-12-11 23:14:34.112+00",3310,"bt","mxn",1
"849","2020-12-11 23:14:33.293+00",3310,"bt","mxn",1
"850","2020-12-11 20:34:41.562+00",3310,"bt","mxn",200
"851","2020-12-11 20:34:41.134+00",3310,"bt","mxn",200
"852","2020-12-11 20:34:40.451+00",3310,"bt","mxn",200
"853","2020-12-11 20:34:39.752+00",3310,"bt","mxn",200
"854","2020-12-11 20:34:27.547+00",3310,"bt","mxn",1
"855","2020-12-11 20:34:26.954+00",3310,"bt","mxn",1
"856","2020-12-11 20:34:26.414+00",3310,"bt","mxn",1
"857","2020-12-11 20:25:43.481+00",3310,"bt","mxn",200
"858","2020-12-11 20:25:42.921+00",3310,"bt","mxn",200
"859","2020-12-11 20:25:42.191+00",3310,"bt","mxn",200
"860","2020-12-11 20:25:41.447+00",3310,"bt","mxn",200
"861","2020-12-11 20:25:25.385+00",3310,"bt","mxn",1
"862","2020-12-11 20:25:24.922+00",3310,"bt","mxn",1
"863","2020-12-11 20:25:24.26+00",3310,"bt","mxn",1
"864","2020-12-11 18:02:36.046+00",3310,"bt","mxn",200
"865","2020-12-11 18:02:35.52+00",3310,"bt","mxn",200
"866","2020-12-11 18:02:34.833+00",3310,"bt","mxn",200
"867","2020-12-11 18:02:33.991+00",3310,"bt","mxn",200
"868","2020-12-11 18:02:17.588+00",3310,"bt","mxn",1
"869","2020-12-11 18:02:17.083+00",3310,"bt","mxn",1
"870","2020-12-11 18:02:16.522+00",3310,"bt","mxn",1
"871","2020-12-11 16:28:13.861+00",3310,"bt","mxn",200
"872","2020-12-11 16:28:13.322+00",3310,"bt","mxn",200
"873","2020-12-11 16:28:12.593+00",3310,"bt","mxn",200
"874","2020-12-11 16:28:11.771+00",3310,"bt","mxn",200
"875","2020-12-11 16:27:54.883+00",3310,"bt","mxn",1
"876","2020-12-11 16:27:54.364+00",3310,"bt","mxn",1
"877","2020-12-11 16:27:53.705+00",3310,"bt","mxn",1
"878","2020-12-11 14:59:32.849+00",3310,"bt","mxn",200
"879","2020-12-11 14:59:32.431+00",3310,"bt","mxn",200
"880","2020-12-11 14:59:31.819+00",3310,"bt","mxn",200
"881","2020-12-11 14:59:31.08+00",3310,"bt","mxn",200
"882","2020-12-11 14:59:14.109+00",3310,"bt","mxn",1
"883","2020-12-11 14:59:13.591+00",3310,"bt","mxn",1
"884","2020-12-11 14:59:12.997+00",3310,"bt","mxn",1
"885","2020-12-11 06:37:01.031+00",3310,"bt","mxn",1
"886","2020-12-11 06:22:20.692+00",3310,"bt","mxn",200
"887","2020-12-11 06:22:20.236+00",3310,"bt","mxn",200
"888","2020-12-11 06:22:19.543+00",3310,"bt","mxn",200
"889","2020-12-11 06:22:18.82+00",3310,"bt","mxn",200
"890","2020-12-11 06:22:02.623+00",3310,"bt","mxn",1
"891","2020-12-11 06:22:02.009+00",3310,"bt","mxn",1
"892","2020-12-11 06:02:44.278+00",3310,"bt","mxn",200
"893","2020-12-11 06:02:43.827+00",3310,"bt","mxn",200
"894","2020-12-11 06:02:43.164+00",3310,"bt","mxn",200
"895","2020-12-11 06:02:42.37+00",3310,"bt","mxn",200
"896","2020-12-11 06:02:29.874+00",3310,"bt","mxn",1
"897","2020-12-11 06:02:29.422+00",3310,"bt","mxn",1
"898","2020-12-11 06:02:28.653+00",3310,"bt","mxn",1
"899","2020-12-11 05:53:07.968+00",3310,"bt","mxn",200
"900","2020-12-11 05:53:07.495+00",3310,"bt","mxn",200
"901","2020-12-11 05:53:06.837+00",3310,"bt","mxn",200
"902","2020-12-11 05:53:06.117+00",3310,"bt","mxn",200
"903","2020-12-11 05:52:44.90+00",3310,"bt","mxn",1
"904","2020-12-11 05:52:44.435+00",3310,"bt","mxn",1
"905","2020-12-11 05:24:43.217+00",3310,"bt","mxn",1
"906","2020-12-11 05:10:08.36+00",3310,"bt","mxn",200
"907","2020-12-11 05:10:07.89+00",3310,"bt","mxn",200
"908","2020-12-11 05:10:07.155+00",3310,"bt","mxn",200
"909","2020-12-11 05:10:06.356+00",3310,"bt","mxn",200
"910","2020-12-11 05:09:44.073+00",3310,"bt","mxn",1
"911","2020-12-11 05:09:43.436+00",3310,"bt","mxn",1
"912","2020-12-11 04:35:59.11+00",3310,"bt","mxn",200
"913","2020-12-11 04:35:58.627+00",3310,"bt","mxn",200
"914","2020-12-11 04:35:57.891+00",3310,"bt","mxn",200
"915","2020-12-11 04:35:57.311+00",3310,"bt","mxn",200
"916","2020-12-11 04:35:43.036+00",3310,"bt","mxn",1
"917","2020-12-11 04:35:35.679+00",3310,"bt","mxn",1
"918","2020-12-11 04:35:35.068+00",3310,"bt","mxn",1
"919","2020-12-11 04:16:35.12+00",3310,"bt","mxn",200
"920","2020-12-11 04:16:34.692+00",3310,"bt","mxn",200
"921","2020-12-11 04:16:34.016+00",3310,"bt","mxn",200
"922","2020-12-11 04:16:33.341+00",3310,"bt","mxn",200
"923","2020-12-11 04:16:10.92+00",3310,"bt","mxn",1
"924","2020-12-11 04:16:10.326+00",3310,"bt","mxn",1
"925","2020-12-11 04:16:09.49+00",3310,"bt","mxn",1
"926","2020-12-10 21:17:19.841+00",3310,"bt","mxn",200
"927","2020-12-10 21:17:19.401+00",3310,"bt","mxn",200
"928","2020-12-10 21:17:18.764+00",3310,"bt","mxn",200
"929","2020-12-10 21:17:17.981+00",3310,"bt","mxn",200
"930","2020-12-10 21:17:02.167+00",3310,"bt","mxn",1
"931","2020-12-10 21:17:01.563+00",3310,"bt","mxn",1
"932","2020-12-10 21:17:00.716+00",3310,"bt","mxn",1
"933","2020-12-10 19:50:35.691+00",3310,"bt","mxn",200
"934","2020-12-10 19:50:35.021+00",3310,"bt","mxn",200
"935","2020-12-10 19:50:34.274+00",3310,"bt","mxn",200
"936","2020-12-10 19:50:33.663+00",3310,"bt","mxn",200
"937","2020-12-10 19:50:18.573+00",3310,"bt","mxn",1
"938","2020-12-10 19:50:17.791+00",3310,"bt","mxn",1
"939","2020-12-10 19:50:17.206+00",3310,"bt","mxn",1
"940","2020-12-10 19:10:01.734+00",3310,"bt","mxn",200
"941","2020-12-10 19:10:01.252+00",3310,"bt","mxn",200
"942","2020-12-10 19:10:00.595+00",3310,"bt","mxn",200
"943","2020-12-10 19:09:59.733+00",3310,"bt","mxn",200
"944","2020-12-10 19:09:44.264+00",3310,"bt","mxn",1
"945","2020-12-10 19:09:43.784+00",3310,"bt","mxn",1
"946","2020-12-10 19:09:42.978+00",3310,"bt","mxn",1
"947","2020-12-10 18:26:50.698+00",3310,"bt","mxn",200
"948","2020-12-10 18:26:50.231+00",3310,"bt","mxn",200
"949","2020-12-10 18:26:49.521+00",3310,"bt","mxn",200
"950","2020-12-10 18:26:48.862+00",3310,"bt","mxn",200
"951","2020-12-10 18:26:33.916+00",3310,"bt","mxn",1
"952","2020-12-10 18:26:33.429+00",3310,"bt","mxn",1
"953","2020-12-10 18:26:32.584+00",3310,"bt","mxn",1
"954","2020-12-10 16:15:31.217+00",3310,"bt","mxn",200
"955","2020-12-10 16:15:30.78+00",3310,"bt","mxn",200
"956","2020-12-10 16:15:29.971+00",3310,"bt","mxn",200
"957","2020-12-10 16:15:29.303+00",3310,"bt","mxn",200
"958","2020-12-10 16:15:13.601+00",3310,"bt","mxn",1
"959","2020-12-10 16:15:12.995+00",3310,"bt","mxn",1
"960","2020-12-10 16:15:12.134+00",3310,"bt","mxn",1
"961","2020-12-10 15:08:57.889+00",3310,"bt","mxn",200
"962","2020-12-10 15:08:57.408+00",3310,"bt","mxn",200
"963","2020-12-10 15:08:56.79+00",3310,"bt","mxn",200
"964","2020-12-10 15:08:56.054+00",3310,"bt","mxn",200
"965","2020-12-10 15:08:41.333+00",3310,"bt","mxn",1
"966","2020-12-10 15:08:40.776+00",3310,"bt","mxn",1
"967","2020-12-10 15:08:39.90+00",3310,"bt","mxn",1
"968","2020-12-10 13:22:40.196+00",3310,"bt","mxn",200
"969","2020-12-10 13:22:39.758+00",3310,"bt","mxn",200
"970","2020-12-10 13:22:39.046+00",3310,"bt","mxn",200
"971","2020-12-10 13:22:38.344+00",3310,"bt","mxn",200
"972","2020-12-10 13:22:22.438+00",3310,"bt","mxn",1
"973","2020-12-10 13:22:21.957+00",3310,"bt","mxn",1
"974","2020-12-10 13:22:21.04+00",3310,"bt","mxn",1
"975","2020-12-10 01:37:34.261+00",3310,"bt","mxn",200
"976","2020-12-10 01:37:33.775+00",3310,"bt","mxn",200
"977","2020-12-10 01:37:32.705+00",3310,"bt","mxn",200
"978","2020-12-10 01:37:31.94+00",3310,"bt","mxn",200
"979","2020-12-10 01:37:16.359+00",3310,"bt","mxn",1
"980","2020-12-10 01:37:15.657+00",3310,"bt","mxn",1
"981","2020-12-10 01:37:15.037+00",3310,"bt","mxn",1
"982","2020-12-09 19:26:04.257+00",3310,"bt","mxn",200
"983","2020-12-09 19:26:03.827+00",3310,"bt","mxn",200
"984","2020-12-09 19:26:03.005+00",3310,"bt","mxn",200
"985","2020-12-09 19:26:02.086+00",3310,"bt","mxn",200
"986","2020-12-09 19:25:45.581+00",3310,"bt","mxn",1
"987","2020-12-09 19:25:44.935+00",3310,"bt","mxn",1
"988","2020-12-09 19:25:44.112+00",3310,"bt","mxn",1
"989","2020-12-09 12:39:41.91+00",3310,"bt","mxn",200
"990","2020-12-09 12:39:41.433+00",3310,"bt","mxn",200
"991","2020-12-09 12:39:40.751+00",3310,"bt","mxn",200
"992","2020-12-09 12:39:39.988+00",3310,"bt","mxn",200
"993","2020-12-09 12:39:25.479+00",3310,"bt","mxn",1
"994","2020-12-09 12:39:25.022+00",3310,"bt","mxn",1
"995","2020-12-09 12:39:24.278+00",3310,"bt","mxn",1
"996","2020-12-09 04:25:52.362+00",3310,"bt","mxn",200
"997","2020-12-09 04:25:51.858+00",3310,"bt","mxn",200
"998","2020-12-09 04:25:51.288+00",3310,"bt","mxn",200
"999","2020-12-09 04:25:50.60+00",3310,"bt","mxn",200
"1000","2020-12-09 04:25:36.028+00",3310,"bt","mxn",1
"1001","2020-12-09 04:25:35.331+00",3310,"bt","mxn",1
"1002","2020-12-09 04:25:34.47+00",3310,"bt","mxn",1
"1003","2020-12-09 01:51:54.35+00",3310,"bt","mxn",200
"1004","2020-12-09 01:51:53.885+00",3310,"bt","mxn",200
"1005","2020-12-09 01:51:53.18+00",3310,"bt","mxn",200
"1006","2020-12-09 01:51:52.38+00",3310,"bt","mxn",200
"1007","2020-12-09 01:51:37.241+00",3310,"bt","mxn",1
"1008","2020-12-09 01:51:36.678+00",3310,"bt","mxn",1
"1009","2020-12-09 01:51:35.877+00",3310,"bt","mxn",1
"1010","2020-12-08 23:12:17.011+00",3310,"bt","mxn",200
"1011","2020-12-08 23:12:16.547+00",3310,"bt","mxn",200
"1012","2020-12-08 23:12:15.901+00",3310,"bt","mxn",200
"1013","2020-12-08 23:12:15.211+00",3310,"bt","mxn",200
"1014","2020-12-08 23:11:59.929+00",3310,"bt","mxn",1
"1015","2020-12-08 23:11:59.288+00",3310,"bt","mxn",1
"1016","2020-12-08 23:11:58.545+00",3310,"bt","mxn",1
"1017","2020-12-08 22:58:30.227+00",3310,"bt","mxn",200
"1018","2020-12-08 22:58:29.717+00",3310,"bt","mxn",200
"1019","2020-12-08 22:58:29.085+00",3310,"bt","mxn",200
"1020","2020-12-08 22:58:28.304+00",3310,"bt","mxn",200
"1021","2020-12-08 22:58:12.732+00",3310,"bt","mxn",1
"1022","2020-12-08 22:58:12.212+00",3310,"bt","mxn",1
"1023","2020-12-08 22:58:11.352+00",3310,"bt","mxn",1
"1024","2020-12-08 21:42:33.951+00",3310,"bt","mxn",200
"1025","2020-12-08 21:42:33.52+00",3310,"bt","mxn",200
"1026","2020-12-08 21:42:32.822+00",3310,"bt","mxn",200
"1027","2020-12-08 21:42:32.057+00",3310,"bt","mxn",200
"1028","2020-12-08 21:42:16.625+00",3310,"bt","mxn",1
"1029","2020-12-08 21:42:16.119+00",3310,"bt","mxn",1
"1030","2020-12-08 21:42:15.329+00",3310,"bt","mxn",1
"1031","2020-12-08 20:37:19.863+00",3310,"bt","mxn",200
"1032","2020-12-08 20:37:19.405+00",3310,"bt","mxn",200
"1033","2020-12-08 20:37:18.664+00",3310,"bt","mxn",200
"1034","2020-12-08 20:37:17.919+00",3310,"bt","mxn",200
"1035","2020-12-08 20:37:01.248+00",3310,"bt","mxn",1
"1036","2020-12-08 20:37:00.677+00",3310,"bt","mxn",1
"1037","2020-12-08 20:36:59.359+00",3310,"bt","mxn",1
"1038","2020-12-08 17:36:44.108+00",3310,"bt","mxn",200
"1039","2020-12-08 17:36:43.689+00",3310,"bt","mxn",200
"1040","2020-12-08 17:36:42.987+00",3310,"bt","mxn",200
"1041","2020-12-08 17:36:42.225+00",3310,"bt","mxn",200
"1042","2020-12-08 17:36:27.252+00",3310,"bt","mxn",1
"1043","2020-12-08 17:36:26.706+00",3310,"bt","mxn",1
"1044","2020-12-08 17:36:25.909+00",3310,"bt","mxn",1
"1045","2020-12-08 02:38:22.958+00",3310,"bt","mxn",200
"1046","2020-12-08 02:38:22.496+00",3310,"bt","mxn",200
"1047","2020-12-08 02:38:21.825+00",3310,"bt","mxn",200
"1048","2020-12-08 02:38:21.042+00",3310,"bt","mxn",200
"1049","2020-12-08 02:38:06.018+00",3310,"bt","mxn",1
"1050","2020-12-08 02:38:05.387+00",3310,"bt","mxn",1
"1051","2020-12-08 02:38:04.742+00",3310,"bt","mxn",1
"1052","2020-12-08 00:31:50.895+00",3310,"bt","mxn",200
"1053","2020-12-08 00:31:50.396+00",3310,"bt","mxn",200
"1054","2020-12-08 00:31:49.734+00",3310,"bt","mxn",200
"1055","2020-12-08 00:31:48.95+00",3310,"bt","mxn",200
"1056","2020-12-08 00:31:33.808+00",3310,"bt","mxn",1
"1057","2020-12-08 00:31:33.31+00",3310,"bt","mxn",1
"1058","2020-12-08 00:31:32.424+00",3310,"bt","mxn",1
"1059","2020-12-07 23:07:06.116+00",3310,"bt","mxn",200
"1060","2020-12-07 23:07:05.599+00",3310,"bt","mxn",200
"1061","2020-12-07 23:07:04.921+00",3310,"bt","mxn",200
"1062","2020-12-07 23:07:04.245+00",3310,"bt","mxn",200
"1063","2020-12-07 23:06:49.294+00",3310,"bt","mxn",1
"1064","2020-12-07 23:06:48.803+00",3310,"bt","mxn",1
"1065","2020-12-07 23:06:47.942+00",3310,"bt","mxn",1
"1066","2020-12-04 17:55:42.607+00",3310,"bt","mxn",200
"1067","2020-12-04 17:55:42.195+00",3310,"bt","mxn",200
"1068","2020-12-04 17:55:41.483+00",3310,"bt","mxn",200
"1069","2020-12-04 17:55:40.772+00",3310,"bt","mxn",200
"1070","2020-12-04 17:55:23.927+00",3310,"bt","mxn",1
"1071","2020-12-04 17:55:23.40+00",3310,"bt","mxn",1
"1072","2020-12-04 17:55:22.635+00",3310,"bt","mxn",1
"1073","2020-12-04 06:26:57.426+00",3310,"bt","mxn",1
"1074","2020-12-04 06:12:17.317+00",3310,"bt","mxn",200
"1075","2020-12-04 06:12:16.856+00",3310,"bt","mxn",200
"1076","2020-12-04 06:12:16.226+00",3310,"bt","mxn",200
"1077","2020-12-04 06:12:15.534+00",3310,"bt","mxn",200
"1078","2020-12-04 06:11:58.253+00",3310,"bt","mxn",1
"1079","2020-12-04 06:11:57.406+00",3310,"bt","mxn",1
"1080","2020-12-04 03:42:00.725+00",3310,"bt","mxn",1
"1081","2020-12-04 03:27:20.646+00",3310,"bt","mxn",200
"1082","2020-12-04 03:27:20.194+00",3310,"bt","mxn",200
"1083","2020-12-04 03:27:19.48+00",3310,"bt","mxn",200
"1084","2020-12-04 03:27:18.663+00",3310,"bt","mxn",200
"1085","2020-12-04 03:26:58.799+00",3310,"bt","mxn",1
"1086","2020-12-04 03:26:58.212+00",3310,"bt","mxn",1
"1087","2020-12-04 03:15:08.539+00",3310,"bt","mxn",1
"1088","2020-12-04 03:00:29.734+00",3310,"bt","mxn",200
"1089","2020-12-04 03:00:29.272+00",3310,"bt","mxn",200
"1090","2020-12-04 03:00:28.515+00",3310,"bt","mxn",200
"1091","2020-12-04 03:00:27.703+00",3310,"bt","mxn",200
"1092","2020-12-04 03:00:07.012+00",3310,"bt","mxn",1
"1093","2020-12-04 03:00:06.411+00",3310,"bt","mxn",1
"1094","2020-12-04 02:21:20.682+00",3310,"bt","mxn",1
"1095","2020-12-04 02:06:44.527+00",3310,"bt","mxn",200
"1096","2020-12-04 02:06:44.057+00",3310,"bt","mxn",200
"1097","2020-12-04 02:06:43.296+00",3310,"bt","mxn",200
"1098","2020-12-04 02:06:42.555+00",3310,"bt","mxn",200
"1099","2020-12-04 02:06:21.28+00",3310,"bt","mxn",1
"1100","2020-12-04 02:06:20.746+00",3310,"bt","mxn",1
"1101","2020-12-04 00:41:38.555+00",3310,"bt","mxn",1
"1102","2020-12-04 00:33:14.577+00",3310,"bt","mxn",200
"1103","2020-12-04 00:33:14.087+00",3310,"bt","mxn",200
"1104","2020-12-04 00:33:13.32+00",3310,"bt","mxn",200
"1105","2020-12-04 00:33:12.605+00",3310,"bt","mxn",200
"1106","2020-12-04 00:32:50.43+00",3310,"bt","mxn",1
"1107","2020-12-04 00:32:49.587+00",3310,"bt","mxn",1
"1108","2020-12-04 00:17:58.927+00",3310,"bt","mxn",200
"1109","2020-12-04 00:17:58.356+00",3310,"bt","mxn",200
"1110","2020-12-04 00:17:57.627+00",3310,"bt","mxn",200
"1111","2020-12-04 00:17:56.525+00",3310,"bt","mxn",200
"1112","2020-12-04 00:17:04.579+00",3310,"bt","mxn",1
"1113","2020-12-04 00:17:04.017+00",3310,"bt","mxn",1
"1114","2020-12-04 00:17:03.062+00",3310,"bt","mxn",1
"1115","2020-12-04 00:13:38.693+00",3310,"bt","mxn",1
"1116","2020-12-03 23:58:59.208+00",3310,"bt","mxn",200
"1117","2020-12-03 23:58:58.731+00",3310,"bt","mxn",200
"1118","2020-12-03 23:58:57.997+00",3310,"bt","mxn",200
"1119","2020-12-03 23:58:57.316+00",3310,"bt","mxn",200
"1120","2020-12-03 23:58:37.777+00",3310,"bt","mxn",1
"1121","2020-12-03 23:58:37.097+00",3310,"bt","mxn",1
"1122","2020-12-03 23:47:19.187+00",3310,"bt","mxn",1
"1123","2020-12-03 23:45:06.50+00",3310,"bt","mxn",200
"1124","2020-12-03 23:45:06.045+00",3310,"bt","mxn",200
"1125","2020-12-03 23:45:05.253+00",3310,"bt","mxn",200
"1126","2020-12-03 23:45:04.375+00",3310,"bt","mxn",200
"1127","2020-12-03 23:44:43.889+00",3310,"bt","mxn",1
"1128","2020-12-03 23:44:43.323+00",3310,"bt","mxn",1
"1129","2020-12-03 23:31:11.638+00",3310,"bt","mxn",1
"1130","2020-12-03 23:24:43.29+00",3310,"bt","mxn",200
"1131","2020-12-03 23:24:42.785+00",3310,"bt","mxn",200
"1132","2020-12-03 23:24:42.031+00",3310,"bt","mxn",200
"1133","2020-12-03 23:24:38.862+00",3310,"bt","mxn",200
"1134","2020-12-03 23:24:19.964+00",3310,"bt","mxn",1
"1135","2020-12-03 23:24:19.207+00",3310,"bt","mxn",1
"1136","2020-12-03 22:21:42.729+00",3310,"bt","mxn",200
"1137","2020-12-03 22:21:42.233+00",3310,"bt","mxn",200
"1138","2020-12-03 22:21:41.498+00",3310,"bt","mxn",200
"1139","2020-12-03 22:21:38.643+00",3310,"bt","mxn",200
"1140","2020-12-03 22:21:19.038+00",3310,"bt","mxn",1
"1141","2020-12-03 22:21:18.562+00",3310,"bt","mxn",1
"1142","2020-12-03 22:21:17.534+00",3310,"bt","mxn",1
"1143","2020-12-03 17:04:49.096+00",3310,"bt","mxn",200
"1144","2020-12-03 17:04:48.568+00",3310,"bt","mxn",200
"1145","2020-12-03 17:04:47.936+00",3310,"bt","mxn",200
"1146","2020-12-03 17:04:41.241+00",3310,"bt","mxn",200
"1147","2020-12-03 17:04:19.803+00",3310,"bt","mxn",1
"1148","2020-12-03 17:04:19.327+00",3310,"bt","mxn",1
"1149","2020-12-03 17:04:18.369+00",3310,"bt","mxn",1
"1150","2020-12-03 16:40:16.731+00",3310,"bt","mxn",200
"1151","2020-12-03 16:40:16.223+00",3310,"bt","mxn",200
"1152","2020-12-03 16:40:15.437+00",3310,"bt","mxn",200
"1153","2020-12-03 16:40:14.539+00",3310,"bt","mxn",200
"1154","2020-12-03 16:39:49.056+00",3310,"bt","mxn",1
"1155","2020-12-03 16:39:48.511+00",3310,"bt","mxn",1
"1156","2020-12-03 16:39:47.624+00",3310,"bt","mxn",1
"1157","2020-12-03 14:22:43.593+00",3310,"bt","mxn",200
"1158","2020-12-03 14:22:42.846+00",3310,"bt","mxn",200
"1159","2020-12-03 14:22:41.969+00",3310,"bt","mxn",200
"1160","2020-12-03 14:22:41.177+00",3310,"bt","mxn",200
"1161","2020-12-03 14:22:22.497+00",3310,"bt","mxn",1
"1162","2020-12-03 14:22:21.926+00",3310,"bt","mxn",1
"1163","2020-12-03 14:22:21.018+00",3310,"bt","mxn",1
"1164","2020-12-03 12:06:57.278+00",3310,"bt","mxn",200
"1165","2020-12-03 12:06:56.749+00",3310,"bt","mxn",200
"1166","2020-12-03 12:06:56.076+00",3310,"bt","mxn",200
"1167","2020-12-03 12:06:55.319+00",3310,"bt","mxn",200
"1168","2020-12-03 12:06:37.668+00",3310,"bt","mxn",1
"1169","2020-12-03 12:06:37.152+00",3310,"bt","mxn",1
"1170","2020-12-03 12:06:36.252+00",3310,"bt","mxn",1
"1171","2020-12-03 05:13:02.774+00",3310,"bt","mxn",200
"1172","2020-12-03 05:13:02.256+00",3310,"bt","mxn",200
"1173","2020-12-03 05:13:01.381+00",3310,"bt","mxn",200
"1174","2020-12-03 05:13:00.388+00",3310,"bt","mxn",200
"1175","2020-12-03 05:12:33.259+00",3310,"bt","mxn",1
"1176","2020-12-03 05:12:32.602+00",3310,"bt","mxn",1
"1177","2020-12-03 05:12:31.67+00",3310,"bt","mxn",1
"1178","2020-12-03 04:41:20.352+00",3310,"bt","mxn",200
"1179","2020-12-03 04:41:19.888+00",3310,"bt","mxn",200
"1180","2020-12-03 04:41:19.15+00",3310,"bt","mxn",200
"1181","2020-12-03 04:41:18.337+00",3310,"bt","mxn",200
"1182","2020-12-03 04:40:57.275+00",3310,"bt","mxn",1
"1183","2020-12-03 04:40:56.62+00",3310,"bt","mxn",1
"1184","2020-12-03 04:40:55.79+00",3310,"bt","mxn",1
"1185","2020-12-03 04:01:36.58+00",3310,"bt","mxn",200
"1186","2020-12-03 04:01:36.043+00",3310,"bt","mxn",200
"1187","2020-12-03 04:01:35.228+00",3310,"bt","mxn",200
"1188","2020-12-03 04:01:34.478+00",3310,"bt","mxn",200
"1189","2020-12-03 04:01:15.143+00",3310,"bt","mxn",1
"1190","2020-12-03 04:01:14.524+00",3310,"bt","mxn",1
"1191","2020-12-03 04:01:13.503+00",3310,"bt","mxn",1
"1192","2020-12-03 03:19:13.48+00",3310,"bt","mxn",200
"1193","2020-12-03 03:19:12.666+00",3310,"bt","mxn",200
"1194","2020-12-03 03:19:11.605+00",3310,"bt","mxn",200
"1195","2020-12-03 03:19:10.608+00",3310,"bt","mxn",200
"1196","2020-12-03 03:18:51.593+00",3310,"bt","mxn",1
"1197","2020-12-03 03:18:50.682+00",3310,"bt","mxn",1
"1198","2020-12-03 03:18:49.679+00",3310,"bt","mxn",1
"1199","2020-12-03 02:15:20.649+00",3310,"bt","mxn",200
"1200","2020-12-03 02:15:20.068+00",3310,"bt","mxn",200
"1201","2020-12-03 02:15:19.22+00",3310,"bt","mxn",200
"1202","2020-12-03 02:15:18.451+00",3310,"bt","mxn",200
"1203","2020-12-03 02:14:58.175+00",3310,"bt","mxn",1
"1204","2020-12-03 02:14:57.485+00",3310,"bt","mxn",1
"1205","2020-12-03 02:14:56.553+00",3310,"bt","mxn",1
"1206","2020-12-03 00:43:04.028+00",3310,"bt","mxn",200
"1207","2020-12-03 00:43:03.195+00",3310,"bt","mxn",200
"1208","2020-12-03 00:43:02.285+00",3310,"bt","mxn",200
"1209","2020-12-03 00:43:01.262+00",3310,"bt","mxn",200
"1210","2020-12-03 00:42:45.747+00",3310,"bt","mxn",1
"1211","2020-12-03 00:42:45.194+00",3310,"bt","mxn",1
"1212","2020-12-03 00:42:44.124+00",3310,"bt","mxn",1
"1213","2020-12-03 00:39:42.914+00",3310,"bt","mxn",200
"1214","2020-12-03 00:39:42.417+00",3310,"bt","mxn",200
"1215","2020-12-03 00:39:41.753+00",3310,"bt","mxn",200
"1216","2020-12-03 00:39:41.013+00",3310,"bt","mxn",200
"1217","2020-12-03 00:39:26.037+00",3310,"bt","mxn",1
"1218","2020-12-03 00:39:25.445+00",3310,"bt","mxn",1
"1219","2020-12-03 00:39:24.515+00",3310,"bt","mxn",1
"1220","2020-12-03 00:31:15.937+00",3310,"bt","mxn",200
"1221","2020-12-03 00:31:15.379+00",3310,"bt","mxn",200
"1222","2020-12-03 00:31:14.609+00",3310,"bt","mxn",200
"1223","2020-12-03 00:31:13.718+00",3310,"bt","mxn",200
"1224","2020-12-03 00:30:54.481+00",3310,"bt","mxn",1
"1225","2020-12-03 00:30:53.556+00",3310,"bt","mxn",1
"1226","2020-12-03 00:30:52.835+00",3310,"bt","mxn",1
"1227","2020-12-02 23:37:49.877+00",3310,"bt","mxn",200
"1228","2020-12-02 23:37:49.384+00",3310,"bt","mxn",200
"1229","2020-12-02 23:37:48.699+00",3310,"bt","mxn",200
"1230","2020-12-02 23:37:47.904+00",3310,"bt","mxn",200
"1231","2020-12-02 23:37:29.517+00",3310,"bt","mxn",1
"1232","2020-12-02 23:37:28.927+00",3310,"bt","mxn",1
"1233","2020-12-02 23:37:28.037+00",3310,"bt","mxn",1
"1234","2020-12-02 22:43:27.161+00",3310,"bt","mxn",200
"1235","2020-12-02 22:43:26.653+00",3310,"bt","mxn",200
"1236","2020-12-02 22:43:25.988+00",3310,"bt","mxn",200
"1237","2020-12-02 22:43:25.277+00",3310,"bt","mxn",200
"1238","2020-12-02 22:43:07.873+00",3310,"bt","mxn",1
"1239","2020-12-02 22:43:07.334+00",3310,"bt","mxn",1
"1240","2020-12-02 22:43:06.677+00",3310,"bt","mxn",1
"1241","2020-12-02 20:09:40.548+00",3310,"bt","mxn",200
"1242","2020-12-02 20:09:40.095+00",3310,"bt","mxn",200
"1243","2020-12-02 20:09:39.289+00",3310,"bt","mxn",200
"1244","2020-12-02 20:09:38.487+00",3310,"bt","mxn",200
"1245","2020-12-02 20:09:22.951+00",3310,"bt","mxn",1
"1246","2020-12-02 20:09:22.126+00",3310,"bt","mxn",1
"1247","2020-12-02 20:09:21.447+00",3310,"bt","mxn",1
"1248","2020-12-02 18:44:14.278+00",3310,"bt","mxn",1
"1249","2020-12-02 18:41:59.507+00",3310,"bt","mxn",200
"1250","2020-12-02 18:41:58.936+00",3310,"bt","mxn",200
"1251","2020-12-02 18:41:58.224+00",3310,"bt","mxn",200
"1252","2020-12-02 18:41:57.442+00",3310,"bt","mxn",200
"1253","2020-12-02 18:41:39.402+00",3310,"bt","mxn",1
"1254","2020-12-02 18:41:38.582+00",3310,"bt","mxn",1
